-30.00, -38.00, 26.00, 152.00, -148.00, -143.00
-32.00, -21.00, 23.00, 130.00, -125.00, -120.00
-33.00, -16.00, 27.00, 111.00, -106.00, -101.00
-36.00, -16.00, 29.00, 96.00, -91.00, -87.00
-39.00, -20.00, 28.00, 81.00, -78.00, -74.00
-35.00, 148.00, 31.00, 62.00, 63.00, 44.00
-60.00, 167.00, 63.00, 82.00, 80.00, 51.00
-77.00, 175.00, 92.00, 83.00, 79.00, 46.00
-85.00, 178.00, 111.00, 67.00, 58.00, 22.00
-76.00, 156.00, 113.00, 39.00, 28.00, -10.00
-41.00, 115.00, 113.00, 8.00, -1.00, -46.00
-35.00, 110.00, 134.00, 21.00, -30.00, -78.00
-31.00, 118.00, 152.00, 55.00, -65.00, -114.00
-12.00, 92.00, 145.00, 118.00, -139.00, -186.00
4.00, 42.00, 132.00, 195.00, -218.00, -262.00
25.00, -12.00, 128.00, 267.00, -292.00, -334.00
46.00, -56.00, 112.00, 327.00, -350.00, -392.00
21.00, -57.00, 105.00, 362.00, -382.00, -426.00
7.00, -89.00, 98.00, 391.00, -414.00, -453.00
23.00, -110.00, 70.00, 423.00, -447.00, -475.00
21.00, -156.00, 68.00, 438.00, -463.00, -485.00
8.00, -160.00, 69.00, 429.00, -457.00, -474.00
7.00, -128.00, 67.00, 416.00, -450.00, -459.00
18.00, -151.00, 45.00, 415.00, -456.00, -460.00
8.00, -190.00, 34.00, 413.00, -461.00, -464.00
15.00, -192.00, 26.00, 412.00, -466.00, -462.00
22.00, -195.00, 6.00, 413.00, -470.00, -459.00
12.00, -215.00, 10.00, 411.00, -468.00, -450.00
22.00, -221.00, 31.00, 405.00, -458.00, -430.00
34.00, -255.00, 48.00, 385.00, -434.00, -397.00
38.00, -235.00, 47.00, 339.00, -388.00, -341.00
47.00, -204.00, 29.00, 284.00, -335.00, -277.00
74.00, -198.00, 55.00, 234.00, -289.00, -223.00
95.00, -206.00, 75.00, 176.00, -233.00, -168.00
103.00, -185.00, 67.00, 110.00, -165.00, -97.00
101.00, -133.00, 68.00, 49.00, -103.00, -23.00
131.00, -130.00, 123.00, 7.00, -45.00, 42.00
138.00, -108.00, 115.00, 86.00, 40.00, 123.00
150.00, -19.00, 79.00, 177.00, 135.00, 223.00
170.00, 34.00, 102.00, 257.00, 218.00, 311.00
189.00, -30.00, 140.00, 332.00, 299.00, 383.00
186.00, 23.00, 106.00, 416.00, 393.00, 472.00
200.00, 41.00, 88.00, 498.00, 478.00, 556.00
